Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
09135de8-5654-11ec-ab5b-b02628ea8f8c,mbm,sage,0.01,True,cora,16,3.0,2,raw,37.34121122599704,1.1598966026587938
09138d68-5654-11ec-82e8-b02628ea5944,mbm,sage,0.01,True,cora,16,inf,0,raw,37.813884785819795,1.2555391432791687
091395ba-5654-11ec-a8f3-b02628ea8f8c,mbm,sage,0.01,True,cora,2,inf,0,raw,42.348596750369275,1.1373707533234843
0913e79a-5654-11ec-9585-b02628c5fc10,mbm,sage,0.01,True,cora,16,2.0,16,raw,36.08567208271787,2.342319054652883
0913f8ca-5654-11ec-9332-b02628eac520,mbm,sage,0.01,True,cora,8,3.0,0,raw,41.00443131462334,1.4846750369276194
091409c8-5654-11ec-bf2a-b02628c5fc10,mbm,sage,0.01,True,cora,4,1.0,2,raw,32.71787296898079,1.9128508124076795
091415d0-5654-11ec-b724-b02628eac520,mbm,sage,0.01,True,cora,4,0.5,8,raw,23.530280649926148,3.7675406203840467
091440c8-5654-11ec-a78e-b02628ead4aa,mbm,sage,0.01,True,cora,16,1.0,16,raw,29.52732644017725,3.087703101920237
09144104-5654-11ec-810c-b02628e94326,mbm,sage,0.01,True,cora,8,2.0,0,raw,34.04726735598227,1.7287666174298373
09144104-5654-11ec-b217-b02628e94326,mbm,sage,0.01,True,cora,2,inf,8,raw,40.05908419497784,1.6988552437223063
09144ba4-5654-11ec-9644-b02628eae770,mbm,sage,0.01,True,cora,4,3.0,8,raw,39.5864106351551,1.6619276218611567
09144bae-5654-11ec-b674-b02628eae770,mbm,sage,0.01,True,cora,2,inf,2,raw,40.989660265878875,1.3369645494830174
09146c7e-5654-11ec-9e1a-b02628ead4aa,mbm,sage,0.01,True,cora,2,1.0,0,raw,27.193500738552437,3.649372230428364
0b60d7dc-5655-11ec-acc2-b02628eac520,mbm,sage,0.01,True,cora,16,0.5,8,raw,20.118168389955688,1.8172082717872957
0b60d7dc-5655-11ec-ba50-b02628eac520,mbm,sage,0.01,True,cora,4,inf,4,raw,41.639586410635154,1.573485967503693
0bb379d8-5655-11ec-bc16-b02628eae770,mbm,sage,0.01,True,cora,8,0.5,2,raw,21.06351550960118,2.400849335302805
0bb38612-5655-11ec-a20e-b02628eae770,mbm,sage,0.01,True,cora,8,1.0,8,raw,33.48596750369276,2.0910265878877414
0bbad69c-5655-11ec-985b-b02628e94326,mbm,sage,0.01,True,cora,16,inf,16,raw,37.56277695716396,1.248338257016254
0bc5702a-5655-11ec-81fe-b02628c5fc10,mbm,sage,0.01,True,cora,4,3.0,2,raw,39.305760709010336,3.7156573116691334
0bc5702a-5655-11ec-b6c9-b02628c5fc10,mbm,sage,0.01,True,cora,0,inf,0,raw,54.25406203840473,2.223781388478585
0bc575e8-5655-11ec-8f1c-b02628ea8f8c,mbm,sage,0.01,True,cora,8,3.0,8,raw,40.827178729689805,1.588257016248157
0bc578e0-5655-11ec-b65d-b02628ea8f8c,mbm,sage,0.01,True,cora,4,inf,0,raw,41.41802067946824,1.3221935007385532
0bd38e9e-5655-11ec-9d7e-b02628ead4aa,mbm,sage,0.01,True,cora,2,inf,4,raw,39.77843426883309,2.082902511078288
0e54d614-5655-11ec-a4ec-b02628ead4aa,mbm,sage,0.01,True,cora,4,1.0,0,raw,27.725258493353028,2.0164327917282137
0e576410-5655-11ec-b27e-b02628e94326,mbm,sage,0.01,True,cora,2,3.0,4,raw,39.010339734121125,1.2780649926144712
1ddd4e18-5655-11ec-a3a2-b02628ea5944,mbm,sage,0.01,True,cora,4,3.0,0,raw,40.64992614475628,2.423375184638111
21cb34a4-5655-11ec-8efa-b02628c5fc10,mbm,sage,0.01,True,cora,0,2.0,16,raw,28.581979320531758,3.8783234859675026
29e4f8c8-5655-11ec-b711-b02628ea8f8c,mbm,sage,0.01,True,cora,16,3.0,4,raw,39.40915805022156,1.7730797636632225
29e57924-5655-11ec-b8cd-b02628ea8f8c,mbm,sage,0.01,True,cora,16,2.0,4,raw,34.04726735598227,0.7836041358936505
29fa1ea6-5655-11ec-8009-b02628c5fc10,mbm,sage,0.01,True,cora,0,inf,8,raw,47.296898079763665,2.3044682422452
2a0c2a60-5655-11ec-bbac-b02628eae770,mbm,sage,0.01,True,cora,8,inf,0,raw,41.40324963072378,1.0784711964549452
2a0c5314-5655-11ec-87ae-b02628eae770,mbm,sage,0.01,True,cora,8,0.5,0,raw,18.93648449039882,2.6665435745937973
2a0e15f0-5655-11ec-8ad8-b02628ead4aa,mbm,sage,0.01,True,cora,2,1.0,16,raw,29.556868537666173,4.247230428360417
2a2a3b0e-5655-11ec-bb13-b02628eac520,mbm,sage,0.01,True,cora,16,inf,4,raw,37.87296898079764,1.4255908419497771
2b029db4-5655-11ec-b98d-b02628e94326,mbm,sage,0.01,True,cora,0,inf,4,raw,43.92909896602659,2.4298375184638026
36731fb6-5655-11ec-9c7a-b02628eac520,mbm,sage,0.01,True,cora,2,3.0,16,raw,37.37075332348597,2.430206794682423
36778696-5655-11ec-90ca-b02628e94326,mbm,sage,0.01,True,cora,8,1.0,0,raw,22.42245199409158,3.3607828655834577
367a7842-5655-11ec-8f04-b02628ead4aa,mbm,sage,0.01,True,cora,8,inf,2,raw,38.847858197932055,1.9429468242245207
43eef94e-5655-11ec-bb28-b02628ea5944,mbm,sage,0.01,True,cora,16,0.5,0,raw,16.706056129985228,1.5587149187592342
43f20c38-5655-11ec-93d5-b02628e94326,mbm,sage,0.01,True,cora,0,3.0,16,raw,35.967503692762186,1.2926514032496321
43f30d36-5655-11ec-8620-b02628c5fc10,mbm,sage,0.01,True,cora,2,2.0,0,raw,36.72082717872969,1.1006277695716449
43f30d36-5655-11ec-b518-b02628c5fc10,mbm,sage,0.01,True,cora,16,inf,8,raw,37.6957163958641,1.3295790251107782
51a34450-5655-11ec-9fea-b02628eac946,mbm,sage,0.01,True,cora,2,0.5,16,raw,19.79320531757755,4.277141802067948
51aa2df6-5655-11ec-8483-b02628eaa69c,mbm,sage,0.01,True,cora,0,0.5,2,raw,19.409158050221563,3.3755539143279165
5a2a86c4-5655-11ec-a463-b02628ea8f8c,mbm,sage,0.01,True,cora,4,1.0,4,raw,34.20974889217134,2.0389586410635125
5a2a8d0e-5655-11ec-8595-b02628eae770,mbm,sage,0.01,True,cora,0,0.5,8,raw,23.161004431314623,3.7075332348596763
5a2a8d0e-5655-11ec-b017-b02628eae770,mbm,sage,0.01,True,cora,4,3.0,4,raw,40.635155096011815,2.6663589364844924
5a2bd48e-5655-11ec-89ab-b02628eac520,mbm,sage,0.01,True,cora,4,2.0,0,raw,36.21861152141802,2.002215657311673
5a2bd93e-5655-11ec-9ac9-b02628ea8f8c,mbm,sage,0.01,True,cora,2,inf,16,raw,39.21713441654357,1.9278064992614468
5a2c2092-5655-11ec-958b-b02628eac520,mbm,sage,0.01,True,cora,2,0.5,8,raw,21.418020679468242,3.9739660265878882
5a2c7448-5655-11ec-b0c5-b02628ead4aa,mbm,sage,0.01,True,cora,0,2.0,4,raw,29.12850812407681,3.996491875923189
5a2c7704-5655-11ec-8362-b02628ead4aa,mbm,sage,0.01,True,cora,16,1.0,0,raw,19.46824224519941,2.8068685376661744
5a47d9b8-5655-11ec-ba69-b02628e94326,mbm,sage,0.01,True,cora,8,1.0,4,raw,31.58050221565731,2.416358936484487
65838dc2-5655-11ec-b6f9-b02628e94326,mbm,sage,0.01,True,cora,16,inf,2,raw,36.691285081240764,1.182237813884786
66bcd5cc-5655-11ec-96b9-b02628ea5944,mbm,sage,0.01,True,cora,2,0.5,4,raw,21.24076809453471,2.9990768094534683
66c6843c-5655-11ec-a7e3-b02628c5fc10,mbm,sage,0.01,True,cora,8,2.0,16,raw,38.360413589364846,1.7066100443131447
66c6c992-5655-11ec-b63a-b02628c5fc10,mbm,sage,0.01,True,cora,0,1.0,2,raw,25.2437223042836,3.4418389955686806
8b8309da-5655-11ec-8347-b02628ea5944,mbm,sage,0.01,True,cora,0,1.0,8,raw,24.209748892171344,3.708641063515511
8b838266-5655-11ec-a7b5-b02628ea8f8c,mbm,sage,0.01,True,cora,4,0.5,0,raw,18.183161004431312,2.1200147710487425
8b838266-5655-11ec-b033-b02628ea8f8c,mbm,sage,0.01,True,cora,16,3.0,8,raw,39.305760709010336,1.2483382570162505
