Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
58b59866-5640-11ec-ad06-70b5e8d11636,mbm,sage,0.01,True,cora,16,inf,0,raw,37.87296898079764,0.4209748892171348
58b679a2-5640-11ec-82a8-70b5e8d137e4,mbm,sage,0.01,True,cora,2,1.0,0,raw,39.48301329394387,2.5635155096011815
58b679b6-5640-11ec-a2ea-70b5e8d137e4,mbm,sage,0.01,True,cora,16,1.0,16,raw,47.104874446085674,4.698116691285083
58b67a06-5640-11ec-8bcb-70b5e8d137e4,mbm,sage,0.01,True,cora,2,inf,8,raw,65.9231905465288,0.7904357459379554
58b67a38-5640-11ec-9c5b-70b5e8d137e4,mbm,sage,0.01,True,cora,8,3.0,0,raw,40.4135893648449,1.2485228951255536
58b6a4f4-5640-11ec-85cf-70b5e8d137e4,mbm,sage,0.01,True,cora,16,3.0,2,raw,52.18611521418021,3.589549483013286
58b6a710-5640-11ec-b290-70b5e8d137e4,mbm,sage,0.01,True,cora,2,inf,0,raw,40.62038404726736,1.6545420974889211
58b6bd36-5640-11ec-bede-70b5e8d137e4,mbm,sage,0.01,True,cora,8,2.0,0,raw,40.54652880354505,1.4331610044313123
58cc5b1e-5640-11ec-a49e-70b5e8eff078,mbm,sage,0.01,True,cora,8,3.0,16,raw,59.15805022156574,2.8809084194977856
58cc5b5a-5640-11ec-bbbb-70b5e8eff078,mbm,sage,0.01,True,cora,16,0.5,2,raw,37.488921713441655,5.717872968980799
58cc5bb4-5640-11ec-82f9-70b5e8eff078,mbm,sage,0.01,True,cora,2,1.0,2,raw,57.09010339734122,3.434638109305748
58cc5be6-5640-11ec-9b3e-70b5e8eff078,mbm,sage,0.01,True,cora,16,0.5,16,raw,35.18463810930576,4.476920236336781
58cc5cae-5640-11ec-a52a-70b5e8eff078,mbm,sage,0.01,True,cora,0,3.0,4,raw,50.93057607090103,6.5819793205317545
58cc5cfe-5640-11ec-aaf3-70b5e8eff078,mbm,sage,0.01,True,cora,2,3.0,0,raw,44.387001477104874,1.4844903988183162
58e55bfa-5640-11ec-8271-70b5e8d12002,mbm,sage,0.01,True,cora,4,0.5,4,raw,41.84638109305761,3.922821270310191
58e5cb1c-5640-11ec-a98d-70b5e8d12002,mbm,sage,0.01,True,cora,8,2.0,4,raw,57.51846381093058,2.873522895125557
58e5ccac-5640-11ec-bb98-70b5e8d12002,mbm,sage,0.01,True,cora,0,1.0,16,raw,25.480059084194977,5.7983751846381075
5992838e-5640-11ec-b61e-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,8,raw,64.01772525849336,1.5361890694239229
599283ac-5640-11ec-9733-70b5e8d116c4,mbm,sage,0.01,True,cora,4,1.0,8,raw,57.0162481536189,3.619460856720824
59929afe-5640-11ec-bdcf-70b5e8d116c4,mbm,sage,0.01,True,cora,4,1.0,0,raw,38.655834564254064,2.2086410635155076
5992b5c0-5640-11ec-8fd1-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,2,raw,63.92909896602659,2.2018094534711956
5993d388-5640-11ec-b408-70b5e8d116c4,mbm,sage,0.01,True,cora,4,3.0,2,raw,59.18759231905466,2.829025110782869
5993d392-5640-11ec-be33-70b5e8d116c4,mbm,sage,0.01,True,cora,2,3.0,4,raw,64.40177252584934,2.312592319054655
599561f8-5640-11ec-a0b7-70b5e8d116c4,mbm,sage,0.01,True,cora,0,0.5,4,raw,21.137370753323488,4.764586410635156
59956202-5640-11ec-acf1-70b5e8d116c4,mbm,sage,0.01,True,cora,0,0.5,0,raw,17.341211225997046,2.4451624815361894
59956644-5640-11ec-8244-70b5e8d116c4,mbm,sage,0.01,True,cora,2,3.0,2,raw,65.096011816839,1.1595273264401733
59957058-5640-11ec-bc91-70b5e8d116c4,mbm,sage,0.01,True,cora,16,0.5,8,raw,34.903988183161005,5.341211225997043
59973a46-5640-11ec-9256-70b5e8d116c4,mbm,sage,0.01,True,cora,2,inf,4,raw,64.74150664697194,1.5216026587887725
59979a86-5640-11ec-99c3-70b5e8d116c4,mbm,sage,0.01,True,cora,8,3.0,8,raw,58.36041358936484,4.0705317577548
5997a896-5640-11ec-bb4e-70b5e8d116c4,mbm,sage,0.01,True,cora,16,inf,16,raw,53.63367799113737,2.555760709010336
5997af4e-5640-11ec-ab91-70b5e8d116c4,mbm,sage,0.01,True,cora,8,1.0,8,raw,50.797636632200884,4.2027326440177255
5997b3fe-5640-11ec-b772-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,4,raw,64.26883308714919,1.270494830132943
5997b8a4-5640-11ec-b4d6-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,0,raw,39.660265878877404,2.097858197932055
5997d442-5640-11ec-a681-70b5e8d116c4,mbm,sage,0.01,True,cora,8,0.5,2,raw,41.432791728212706,6.382016248153622
