Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
02d408f4-56ab-11ec-a4ba-b02628c5fc10,mbm,sage,0.01,True,cora,4,0.5,2,raw,37.41506646971935,3.1314623338256986
02d40e62-56ab-11ec-ab15-b02628c5fc10,mbm,sage,0.01,True,cora,0,2.0,2,raw,39.71935007385524,3.213072378138847
02da05d8-56ab-11ec-933c-b02628ea5944,mbm,sage,0.01,True,cora,8,0.5,16,raw,48.522895125553916,2.4453471196454934
02da05d8-56ab-11ec-9e84-b02628ea5944,mbm,sage,0.01,True,cora,8,3.0,4,raw,66.80945347119646,1.8836779911373753
02e3cd3e-56ab-11ec-8518-b02628eae770,mbm,sage,0.01,True,cora,0,3.0,0,raw,40.339734121122596,1.949963072378143
02ec7074-56ab-11ec-bb45-b02628ead4aa,mbm,sage,0.01,True,cora,2,0.5,0,raw,24.239290989660265,3.0284342688330863
02ec81ea-56ab-11ec-8d77-b02628ead4aa,mbm,sage,0.01,True,cora,4,2.0,16,raw,68.58197932053176,1.7283973412112275
02eeca7c-56ab-11ec-8340-b02628eac520,mbm,sage,0.01,True,cora,16,2.0,0,raw,43.69276218611522,2.1209379615952706
09038c00-56aa-11ec-b449-b02628eae770,mbm,sage,0.01,True,cora,0,inf,8,raw,70.05908419497784,1.9132200886262893
0930698c-56aa-11ec-9e0b-b02628c5fc10,mbm,sage,0.01,True,cora,16,3.0,4,raw,60.4874446085672,3.0659158050221578
1546934a-56aa-11ec-b24d-b02628c5fc10,mbm,sage,0.01,True,cora,8,0.5,0,raw,31.802067946824224,3.8341949778434206
154c2fc6-56aa-11ec-9017-b02628eae770,mbm,sage,0.01,True,cora,16,2.0,4,raw,62.39290989660266,2.563330871491864
1550efb6-56aa-11ec-9a4f-b02628ead4aa,mbm,sage,0.01,True,cora,8,inf,0,raw,47.9615952732644,1.2703101920236293
155108f2-56aa-11ec-8388-b02628ead4aa,mbm,sage,0.01,True,cora,2,3.0,16,raw,67.0605612998523,2.4964918759231978
1e6295b0-56a9-11ec-8549-7079909da21a,mbm,sage,0.01,True,cora,4,3.0,16,raw,66.11521418020679,1.92762186115214
1e62c152-56a9-11ec-9a47-7079909da1f4,mbm,sage,0.01,True,cora,2,1.0,4,raw,51.74298375184638,2.5777326440177255
1e62f118-56a9-11ec-8e75-7079909da1d2,mbm,sage,0.01,True,cora,2,2.0,16,raw,60.369276218611525,3.413404726735596
1e633ca4-56a9-11ec-baed-7079909d9c88,mbm,sage,0.01,True,cora,0,3.0,2,raw,50.13293943870015,3.4652880354505164
1e634f50-56a9-11ec-9bfe-7079909e1a29,mbm,sage,0.01,True,cora,8,1.0,2,raw,57.17872968980798,3.5459748892171348
1e63905a-56a9-11ec-b4bc-7079909e1a87,mbm,sage,0.01,True,cora,2,0.5,2,raw,27.503692762186112,2.9326070901033994
1e63ae64-56a9-11ec-a8ea-7079909d9db0,mbm,sage,0.01,True,cora,8,2.0,8,raw,69.27621861152141,2.511632200886261
