Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
2bf03c68-563c-11ec-bc89-70b5e8d116c8,mbm,sage,0.01,True,cora,2,1.0,0,raw,30.251107828655837,4.306683899556866
2bf373c4-563c-11ec-b899-70b5e8d116c8,mbm,sage,0.01,True,cora,16,inf,0,raw,42.55539143279173,1.3591211225997064
2bf379fa-563c-11ec-a55b-70b5e8d116c8,mbm,sage,0.01,True,cora,4,0.5,8,raw,39.0546528803545,2.571085672082713
2bf44948-563c-11ec-ad18-70b5e8d116c8,mbm,sage,0.01,True,cora,2,inf,8,raw,66.3810930576071,1.0195716395863954
2bf45a00-563c-11ec-98b6-70b5e8d116c8,mbm,sage,0.01,True,cora,16,1.0,16,raw,59.40915805022156,2.65934268833087
2bf51a94-563c-11ec-94f6-70b5e8d116c8,mbm,sage,0.01,True,cora,8,3.0,0,raw,49.80797636632201,2.6238921713441634
2bf52c0a-563c-11ec-a828-70b5e8d116c8,mbm,sage,0.01,True,cora,16,3.0,2,raw,57.84342688330871,2.120384047267354
2bf57944-563c-11ec-b3dd-70b5e8d116c8,mbm,sage,0.01,True,cora,8,2.0,0,raw,48.02067946824225,2.1790989660265936
2bf579da-563c-11ec-9750-70b5e8d116c8,mbm,sage,0.01,True,cora,2,inf,0,raw,41.19645494830133,1.9647341211226035
2e961bcc-563c-11ec-861b-70b5e8d12002,mbm,sage,0.01,True,cora,8,2.0,8,raw,68.96602658788774,2.504246676514036
2e961c44-563c-11ec-8d2c-70b5e8d12002,mbm,sage,0.01,True,cora,2,0.5,2,raw,24.741506646971935,2.002215657311668
2e969354-563c-11ec-b925-70b5e8d12002,mbm,sage,0.01,True,cora,4,3.0,16,raw,69.77843426883308,2.1274002954209763
2e96982c-563c-11ec-9392-70b5e8d12002,mbm,sage,0.01,True,cora,0,3.0,2,raw,54.59379615952732,1.8764771048744393
2e96a3f8-563c-11ec-b139-70b5e8d12002,mbm,sage,0.01,True,cora,16,3.0,16,raw,67.04579025110783,1.1153988183160877
2e96adee-563c-11ec-99ce-70b5e8d12002,mbm,sage,0.01,True,cora,4,1.0,2,raw,43.220088626292466,3.036742983751843
2e96ae66-563c-11ec-9408-70b5e8d12002,mbm,sage,0.01,True,cora,16,2.0,16,raw,66.24815361890694,1.8024372230428298
2e96e21e-563c-11ec-ae7b-70b5e8d12002,mbm,sage,0.01,True,cora,2,inf,2,raw,52.30428360413589,1.2852658788773965
2e96e264-563c-11ec-b5e8-70b5e8d12002,mbm,sage,0.01,True,cora,4,3.0,8,raw,72.05317577548006,1.4111890694239335
2e97ae7e-563c-11ec-b0fb-70b5e8d12002,mbm,sage,0.01,True,cora,8,1.0,2,raw,52.629246676514036,1.6177991137370782
2e97aeb0-563c-11ec-884e-70b5e8d12002,mbm,sage,0.01,True,cora,16,2.0,2,raw,54.475627769571645,3.220088626292469
2e980edc-563c-11ec-ada6-70b5e8d12002,mbm,sage,0.01,True,cora,2,1.0,4,raw,39.33530280649926,2.762370753323488
2e98109e-563c-11ec-8b3a-70b5e8d12002,mbm,sage,0.01,True,cora,2,2.0,16,raw,63.17577548005909,2.526033973412101
2e9818e6-563c-11ec-864a-70b5e8d12002,mbm,sage,0.01,True,cora,8,inf,4,raw,66.21861152141801,1.0048005908419597
2e981a8a-563c-11ec-b8ef-70b5e8d12002,mbm,sage,0.01,True,cora,0,1.0,4,raw,30.768094534711963,3.55262186115214
2ebc9bb2-563c-11ec-b987-70b5e8d116c4,mbm,sage,0.01,True,cora,0,inf,0,raw,53.08714918759232,2.496491875923194
2ebd58a4-563c-11ec-9c08-70b5e8d116c4,mbm,sage,0.01,True,cora,2,3.0,0,raw,43.737075332348596,1.958087149187591
2ebd6d30-563c-11ec-9b5c-70b5e8d116c4,mbm,sage,0.01,True,cora,0,3.0,4,raw,57.8877400295421,1.8469350073855217
2ebdc384-563c-11ec-a9e1-70b5e8d116c4,mbm,sage,0.01,True,cora,8,3.0,8,raw,72.31905465288035,1.2703101920236364
2ebdd3f6-563c-11ec-b619-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,0,raw,45.15509601181684,1.2407680945347082
2ebf1298-563c-11ec-b423-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,4,raw,65.11078286558346,1.640140324963074
2ebf1b3a-563c-11ec-89c5-70b5e8d116c4,mbm,sage,0.01,True,cora,0,0.5,4,raw,20.723781388478578,2.378323485967501
2ebf1ba8-563c-11ec-adba-70b5e8d116c4,mbm,sage,0.01,True,cora,0,0.5,0,raw,17.6218611521418,2.503877400295421
2ebf28aa-563c-11ec-b517-70b5e8d116c4,mbm,sage,0.01,True,cora,16,0.5,8,raw,49.084194977843424,4.793574593796166
2ec12632-563c-11ec-8747-70b5e8d116c4,mbm,sage,0.01,True,cora,8,3.0,16,raw,71.31462333825701,1.8611521418020658
2ec17f88-563c-11ec-8a06-70b5e8d116c4,mbm,sage,0.01,True,cora,16,0.5,16,raw,47.99113737075332,4.698301329394386
2ec1ccfe-563c-11ec-85c0-70b5e8d116c4,mbm,sage,0.01,True,cora,8,0.5,2,raw,40.54652880354505,2.4298375184638097
2ec1d758-563c-11ec-bc72-70b5e8d116c4,mbm,sage,0.01,True,cora,8,1.0,8,raw,61.93500738552437,2.031203840472674
2ec23cac-563c-11ec-b659-70b5e8d116c4,mbm,sage,0.01,True,cora,16,0.5,2,raw,41.92023633677991,3.4507016248153626
2ec23d1a-563c-11ec-ae60-70b5e8d116c4,mbm,sage,0.01,True,cora,2,1.0,2,raw,35.05169867060561,2.4682422451994093
2ec272b2-563c-11ec-80b5-70b5e8d116c4,mbm,sage,0.01,True,cora,2,inf,4,raw,59.0546528803545,2.954763663220085
2ec27320-563c-11ec-998d-70b5e8d116c4,mbm,sage,0.01,True,cora,16,inf,16,raw,67.5480059084195,0.6279542097488857
2ec2aa02-563c-11ec-8f13-70b5e8d116c4,mbm,sage,0.01,True,cora,16,0.5,4,raw,46.55834564254062,4.2180576070900955
2ec2ab42-563c-11ec-8cb8-70b5e8d116c4,mbm,sage,0.01,True,cora,4,2.0,8,raw,69.23190546528804,1.9573485967503643
2ec3471e-563c-11ec-9aed-70b5e8d116c4,mbm,sage,0.01,True,cora,2,1.0,8,raw,44.992614475627775,3.102104874446084
2ec34994-563c-11ec-9636-70b5e8d116c4,mbm,sage,0.01,True,cora,8,2.0,4,raw,68.46381093057607,1.3002215657311638
2ec34b7e-563c-11ec-a536-70b5e8d116c4,mbm,sage,0.01,True,cora,8,0.5,4,raw,39.70457902511079,3.406019202363364
2ec35484-563c-11ec-8cde-70b5e8d116c4,mbm,sage,0.01,True,cora,4,0.5,4,raw,34.4165435745938,3.1399556868537637
2ec3548e-563c-11ec-b6be-70b5e8d116c4,mbm,sage,0.01,True,cora,0,1.0,16,raw,33.870014771048744,4.889955686853764
2ec35538-563c-11ec-9a82-70b5e8d116c4,mbm,sage,0.01,True,cora,2,3.0,8,raw,67.45937961595273,2.8598596750369367
2ec3db3e-563c-11ec-b5ba-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,2,raw,57.57754800590842,1.8759231905465228
2ec3dc38-563c-11ec-af96-70b5e8d116c4,mbm,sage,0.01,True,cora,2,3.0,2,raw,55.86410635155096,2.186484490398822
2ec3e2fa-563c-11ec-899e-70b5e8d116c4,mbm,sage,0.01,True,cora,4,1.0,8,raw,53.94387001477105,3.065546528803548
2ec3e368-563c-11ec-a481-70b5e8d116c4,mbm,sage,0.01,True,cora,4,inf,8,raw,71.81683899556869,1.410819793205306
2f9259d2-563c-11ec-97d2-70b5e8d11de4,mbm,sage,0.01,True,cora,0,0.5,8,raw,28.360413589364846,1.9946454948301309
2f938dac-563c-11ec-9aa4-70b5e8d11de4,mbm,sage,0.01,True,cora,4,3.0,2,raw,62.599704579025115,1.6176144756277644
