Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
15dfe9f6-564f-11ec-944c-b02628eae770,mbm,sage,0.01,True,cora,2,0.5,8,raw,26.85376661742984,2.5118168389955695
15dfee06-564f-11ec-a96e-b02628eae770,mbm,sage,0.01,True,cora,4,2.0,0,raw,48.522895125553916,2.1279542097488893
15e07f7e-564f-11ec-b710-b02628ea8f8c,mbm,sage,0.01,True,cora,0,3.0,16,raw,48.138847858197934,5.260339734121118
15e07f92-564f-11ec-b8f4-b02628ea8f8c,mbm,sage,0.01,True,cora,16,0.5,0,raw,33.50073855243723,2.607090103397338
15e43a4c-564f-11ec-953c-b02628eac520,mbm,sage,0.01,True,cora,8,inf,2,raw,55.9231905465288,1.2852658788774072
15e43a4c-564f-11ec-b2a4-b02628eac520,mbm,sage,0.01,True,cora,8,1.0,0,raw,44.46085672082718,2.688884785819795
15ebb20e-564f-11ec-8e1a-b02628ead4aa,mbm,sage,0.01,True,cora,0,0.5,2,raw,21.15214180206795,3.139401772525847
15ebb20e-564f-11ec-9257-b02628ead4aa,mbm,sage,0.01,True,cora,2,0.5,16,raw,25.199409158050223,5.8135155096011815
15f88c9a-564f-11ec-80d7-b02628c5fc10,mbm,sage,0.01,True,cora,8,1.0,4,raw,55.805022156573116,1.7882200886262964
15f88c9a-564f-11ec-83a7-b02628c5fc10,mbm,sage,0.01,True,cora,4,1.0,4,raw,46.83899556868538,3.117429837518465
1610e524-564f-11ec-a90e-b02628e94326,mbm,sage,0.01,True,cora,16,inf,8,raw,63.92909896602659,2.5784711964549487
16112980-564f-11ec-969d-b02628e94326,mbm,sage,0.01,True,cora,2,2.0,0,raw,40.915805022156576,1.558899556868539
16189710-564f-11ec-9e30-b02628ea5944,mbm,sage,0.01,True,cora,2,3.0,16,raw,61.6248153618907,2.644571639586406
16189ce2-564f-11ec-bb18-b02628ea5944,mbm,sage,0.01,True,cora,8,inf,0,raw,48.493353028064995,1.5068316100443155
377f92e6-564f-11ec-a80b-b02628ea5944,mbm,sage,0.01,True,cora,2,inf,16,raw,62.791728212703106,2.0760709010339795
381868ea-564f-11ec-978d-b02628ea5944,mbm,sage,0.01,True,cora,0,2.0,4,raw,38.83308714918759,3.8999261447562787
384ad6ae-564f-11ec-abe3-b02628ead4aa,mbm,sage,0.01,True,cora,0,1.0,8,raw,28.95125553914328,3.5971196454948284
384ada28-564f-11ec-8794-b02628ead4aa,mbm,sage,0.01,True,cora,8,2.0,16,raw,67.16395864106352,4.462333825701624
384bd14e-564f-11ec-88b6-b02628eac520,mbm,sage,0.01,True,cora,0,0.5,8,raw,21.078286558345642,4.298744460856719
384bd482-564f-11ec-8ca8-b02628eac520,mbm,sage,0.01,True,cora,16,1.0,0,raw,42.865583456425405,1.5509601181683905
3860e142-564f-11ec-9fcb-b02628ea8f8c,mbm,sage,0.01,True,cora,4,3.0,4,raw,64.12112259970459,2.895864106351553
3860e39a-564f-11ec-90ef-b02628ea8f8c,mbm,sage,0.01,True,cora,2,0.5,4,raw,20.753323485967503,2.068500738552437
3868ded8-564f-11ec-a148-b02628eae770,mbm,sage,0.01,True,cora,16,1.0,8,raw,59.73412112259971,1.6619276218611496
3868e130-564f-11ec-9c16-b02628eae770,mbm,sage,0.01,True,cora,4,1.0,16,raw,51.181683899556866,3.9590103397341245
