Name,model,forward_correction,y_steps,x_eps,feature,mechanism,dataset,y_eps,x_steps,test/acc_mean,test/acc_ci
082e14b6-56ec-11ec-b2a5-70b5e8d11bce,sage,True,0,0.01,raw,mbm,lastfm,inf,16,70.71146245059289,2.0953557312252897
2642ba8e-56eb-11ec-8263-70b5e8d1197c,sage,True,0,0.01,raw,mbm,lastfm,0.5,2,22.896668548842463,6.336038961038957
4431d8c8-56ea-11ec-9ab9-70b5e8d11de4,sage,True,0,0.01,raw,mbm,lastfm,3.0,16,62.5296442687747,5.009387351778667
4464bed2-56ea-11ec-9720-70b5e8d11de4,sage,True,0,0.01,raw,mbm,lastfm,2.0,8,53.41614906832298,6.286067193675887
5ee47218-56ed-11ec-acfe-70b5e8d11ed4,sage,True,0,0.01,raw,mbm,lastfm,0.5,0,12.64257481648786,2.9107848673066057
5eeb8bca-56ed-11ec-8646-70b5e8d11ed4,sage,True,0,0.01,raw,mbm,lastfm,inf,2,76.36363636363636,1.2763975155279539
60bbf434-56e9-11ec-9725-70b5e8d116c4,sage,True,0,0.01,raw,mbm,lastfm,0.5,16,16.538678712591754,5.748517786561263
60cdf698-56e9-11ec-a787-70b5e8d116c4,sage,True,0,0.01,raw,mbm,lastfm,3.0,4,69.00621118012423,5.42461885940147
60d9eb24-56e9-11ec-afda-70b5e8d116c4,sage,True,0,0.01,raw,mbm,lastfm,2.0,2,54.52286843591192,5.343238283455673
79ef3436-56ec-11ec-bb7d-70b5e8d11bce,sage,True,0,0.01,raw,mbm,lastfm,1.0,8,36.44268774703558,6.723390739695082
7afb7402-56ec-11ec-bcee-70b5e8d11ed4,sage,True,0,0.01,raw,mbm,lastfm,inf,0,67.13721061547149,1.8927159796725022
7afb742a-56ec-11ec-9985-70b5e8d11ed4,sage,True,0,0.01,raw,mbm,lastfm,0.5,8,24.27442123094297,5.094014680971204
7d106daa-56e8-11ec-ac74-70b5e8efe420,sage,True,0,0.01,raw,mbm,lastfm,0.5,4,20.259740259740262,9.397868435911912
7d3088ba-56e8-11ec-a474-70b5e8efe420,sage,True,0,0.01,raw,mbm,lastfm,3.0,2,65.05364201016376,4.565358554488988
96ca8534-56eb-11ec-90de-70b5e8d11bce,sage,True,0,0.01,raw,mbm,lastfm,3.0,8,62.65951439864483,5.2730095990965715
