Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
72c5f1e4-5643-11ec-be51-70b5e8d116c4,mbm,sage,0.01,True,cora,4,0.5,2,raw,37.813884785819795,3.545790251107828
72eee1bc-5643-11ec-999e-70b5e8d12002,mbm,sage,0.01,True,cora,0,2.0,2,raw,41.373707533234864,3.560561299852285
72f44706-5643-11ec-8c4d-70b5e8d12002,mbm,sage,0.01,True,cora,4,2.0,16,raw,69.29098966026588,2.3196085672082845
72f48c84-5643-11ec-8b0f-70b5e8d12002,mbm,sage,0.01,True,cora,2,0.5,0,raw,29.748892171344163,2.0461595273264397
734dd7c6-5643-11ec-b663-70b5e8efd0c6,mbm,sage,0.01,True,cora,8,inf,0,raw,46.46971935007385,1.8541358936484507
734f2338-5643-11ec-b8fd-70b5e8efd0c6,mbm,sage,0.01,True,cora,2,3.0,16,raw,68.50812407680945,1.5439438700147647
73524ee6-5643-11ec-b2fc-70b5e8efd0c6,mbm,sage,0.01,True,cora,8,0.5,0,raw,38.079763663220085,3.5086779911373718
735c227c-5643-11ec-bc75-70b5e8d11636,mbm,sage,0.01,True,cora,4,3.0,16,raw,69.35007385524372,3.141802067946834
735c3582-5643-11ec-a038-70b5e8d11636,mbm,sage,0.01,True,cora,16,1.0,16,raw,60.59084194977844,2.6966395864106367
735c3ff0-5643-11ec-9e8b-70b5e8efd0c6,mbm,sage,0.01,True,cora,8,1.0,0,raw,45.87887740029542,1.6323855243722285
735c70b0-5643-11ec-a977-70b5e8efd0c6,mbm,sage,0.01,True,cora,8,inf,2,raw,60.19202363367799,1.9796898079763707
735dcb9a-5643-11ec-afd7-70b5e8d11636,mbm,sage,0.01,True,cora,2,2.0,16,raw,63.33825701624816,3.841580502215656
735e7a9a-5643-11ec-9ec7-70b5e8d11636,mbm,sage,0.01,True,cora,16,2.0,16,raw,63.264401772525844,2.7403988183160983
73603df8-5643-11ec-be64-70b5e8efd0c6,mbm,sage,0.01,True,cora,16,2.0,4,raw,62.17134416543574,2.0904726735598302
7369582a-5643-11ec-8afe-70b5e8d11636,mbm,sage,0.01,True,cora,8,inf,4,raw,62.00886262924668,2.644202363367807
73699aec-5643-11ec-b684-70b5e8d11636,mbm,sage,0.01,True,cora,2,inf,0,raw,47.99113737075332,1.6619276218611532
736bcfd8-5643-11ec-ad0f-70b5e8d11636,mbm,sage,0.01,True,cora,2,1.0,4,raw,49.556868537666176,2.770310192023622
7378024e-5643-11ec-9c86-70b5e8d11636,mbm,sage,0.01,True,cora,2,inf,2,raw,59.039881831610046,1.8465657311669084
737a55e4-5643-11ec-a45c-70b5e8d11636,mbm,sage,0.01,True,cora,16,3.0,2,raw,57.725258493353024,3.3910635155096074
