Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
23ffb0c8-5647-11ec-84bf-70b5e8d137e4,mbm,sage,0.01,True,cora,2,3.0,16,raw,58.62629246676514,3.656388478581981
2400201c-5647-11ec-89ad-70b5e8d137e4,mbm,sage,0.01,True,cora,8,0.5,0,raw,36.646971935007386,2.1646971935007393
24002080-5647-11ec-a20b-70b5e8d137e4,mbm,sage,0.01,True,cora,8,inf,0,raw,46.233382570162476,1.4255908419497771
240024f4-5647-11ec-9b17-70b5e8d137e4,mbm,sage,0.01,True,cora,16,2.0,4,raw,58.980797636632204,3.531388478581974
24002508-5647-11ec-8c78-70b5e8d137e4,mbm,sage,0.01,True,cora,16,3.0,4,raw,63.07237813884787,2.0830871491875946
24002b2a-5647-11ec-939a-70b5e8d116c8,mbm,sage,0.01,True,cora,0,2.0,2,raw,37.90251107828656,2.3709379615952777
24002b2a-5647-11ec-af5b-70b5e8d116c8,mbm,sage,0.01,True,cora,4,0.5,2,raw,32.34859675036928,2.1423559822747382
24002b5c-5647-11ec-ab7b-70b5e8d116c8,mbm,sage,0.01,True,cora,4,2.0,16,raw,65.34711964549483,3.5825332348596746
24002b5c-5647-11ec-b66a-70b5e8d116c8,mbm,sage,0.01,True,cora,2,0.5,0,raw,20.69423929098966,1.566100443131461
24004236-5647-11ec-91d6-70b5e8d11636,mbm,sage,0.01,True,cora,0,1.0,4,raw,23.20531757754801,4.875
24004236-5647-11ec-bca3-70b5e8d11636,mbm,sage,0.01,True,cora,8,2.0,8,raw,67.94682422451994,3.057976366322002
24004272-5647-11ec-addf-70b5e8d11636,mbm,sage,0.01,True,cora,16,3.0,16,raw,65.53914327917282,0.9676883308714821
24004358-5647-11ec-a3ad-70b5e8d11636,mbm,sage,0.01,True,cora,2,0.5,2,raw,21.861152141802066,3.6789143279172816
