Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
28917b02-5643-11ec-a518-b8cb29aeae3e,mbm,sage,0.01,True,cora,8,2.0,8,raw,66.5288035450517,3.76772525849335
2891c0e4-5643-11ec-b04a-b8cb29a9b993,mbm,sage,0.01,True,cora,0,3.0,0,raw,39.52732644017725,2.275110782865589
2891e39e-5643-11ec-b54b-b8cb29b28aa4,mbm,sage,0.01,True,cora,4,3.0,0,raw,51.41802067946825,0.7608936484490378
28920720-5643-11ec-b904-b8cb29b28851,mbm,sage,0.01,True,cora,2,0.5,0,raw,24.150664697193502,2.533604135893647
2892133c-5643-11ec-ad46-b8cb29a9b6d0,mbm,sage,0.01,True,cora,16,1.0,4,raw,53.88478581979321,4.100627769571638
28922c50-5643-11ec-a2b4-b8cb29a9b7ef,mbm,sage,0.01,True,cora,0,2.0,0,raw,34.29837518463811,2.01698670605613
28924a82-5643-11ec-9ac6-b8cb29afe656,mbm,sage,0.01,True,cora,0,0.5,8,raw,19.6602658788774,2.9405465288035444
28924cc6-5643-11ec-819a-b8cb29ad48bd,mbm,sage,0.01,True,cora,4,3.0,16,raw,66.07090103397341,4.778988183161008
28925374-5643-11ec-a5dc-b8cb29adb0a7,mbm,sage,0.01,True,cora,0,3.0,2,raw,50.76809453471196,2.4979689807976406
2892818c-5643-11ec-89d3-b8cb29b10a96,mbm,sage,0.01,True,cora,16,inf,8,raw,64.71196454948301,1.7064254062038415
2892b27e-5643-11ec-a2ac-b8cb29b06e0e,mbm,sage,0.01,True,cora,2,3.0,8,raw,65.5096011816839,2.8882939438700177
2892c872-5643-11ec-8278-b8cb29b10a96,mbm,sage,0.01,True,cora,2,2.0,0,raw,45.87887740029542,1.4551329394386983
2892c9b2-5643-11ec-ae66-b8cb29acfc83,mbm,sage,0.01,True,cora,2,2.0,4,raw,59.468242245199406,2.0681314623338274
2892eece-5643-11ec-aa56-b8cb29b10a50,mbm,sage,0.01,True,cora,2,0.5,16,raw,36.454948301329395,3.480243722304291
2892f66c-5643-11ec-9197-b8cb29acfd7f,mbm,sage,0.01,True,cora,2,2.0,8,raw,59.54209748892172,4.218426883308709
2893274a-5643-11ec-8ef1-b8cb29b0ab94,mbm,sage,0.01,True,cora,16,1.0,0,raw,40.84194977843427,1.4628877400295437
